,date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,z_score,is_anomaly,rolling_mean,rolling_std,dynamic_z
8312,2016-03-09 10:20:00,370,10,19.39,38.29,16.4633333333333,42.99,20.0,37.09,19.39,35.49,17.6,47.59666666666671,5.72666666666667,49.36,18.1,31.566666666666695,19.29,38.73,17.7,39.6566666666667,5.3,744.6,63.0,8.66666666666667,40.0,-1.23333333333333,25.998796580825,25.998796580825,2.6559895882507782,True,75.0,88.58830241032642,3.330010757330111
8453,2016-03-10 09:50:00,230,0,19.5,38.0,18.53,39.63,19.823333333333295,36.933333333333294,20.3566666666667,36.06,18.0,43.1266666666667,4.06666666666667,64.0266666666667,18.23,33.9333333333333,19.6,41.463333333333296,17.7,38.79,3.7333333333333294,757.5,78.5,1.0,63.83333333333329,0.28333333333333294,49.75912020308897,49.75912020308897,1.29046752559692,True,51.80555555555556,25.91026708723553,6.8773681044851305
8454,2016-03-10 10:00:00,210,0,19.5,38.0,18.96,39.1,19.89,36.9666666666667,20.533333333333296,36.09,18.0,42.863333333333294,4.73333333333333,61.0266666666667,18.29,33.9333333333333,19.566666666666695,41.363333333333294,17.7,38.845,4.1,757.6,77.0,1.0,64.0,0.4,0.6490761530585587,0.6490761530585587,1.0953929452177973,True,53.47222222222222,31.62988968922492,4.948729803224724
8466,2016-03-10 12:00:00,170,0,19.89,38.26,20.6,35.8266666666667,20.1,37.2,21.945,35.79,17.79,45.363333333333294,8.33,35.0566666666667,18.9266666666667,31.93,19.8566666666667,38.463333333333296,17.89,41.433333333333294,8.5,758.4,61.0,2.0,26.0,1.3,32.778089318890125,32.778089318890125,0.7052437844595522,True,57.638888888888886,34.701668407976236,3.237916684296503
8475,2016-03-10 13:30:00,180,20,20.5,37.29,20.463333333333296,35.6333333333333,20.2,37.06,22.1,35.6633333333333,17.7,45.4,9.1,32.6333333333333,19.7,30.79,20.6,36.76,17.9633333333333,41.29,9.45,758.75,57.0,1.0,23.5,1.25,22.321231593377888,22.321231593377888,0.8027810746491134,True,60.69444444444444,37.46646909876962,3.1843287725096436
8499,2016-03-10 17:30:00,220,30,21.1,35.9,19.6,34.1333333333333,20.39,35.79,21.2,32.6333333333333,17.79,44.2,10.59,19.2233333333333,20.8566666666667,29.4266666666667,22.575,36.3175,18.2,40.23,9.55,759.7999999999998,52.0,1.5,23.0,0.0,18.44027108745649,18.44027108745649,1.1929302354073588,True,71.80555555555556,42.30427637587953,3.503060615615208
8500,2016-03-10 17:40:00,360,20,21.1,35.9333333333333,19.533333333333296,34.6,20.39,35.73,21.2,33.0966666666667,17.79,44.2,10.1966666666667,19.49,20.76,29.1333333333333,22.6666666666667,36.29,18.2,40.29,9.46666666666667,759.866666666667,53.0,1.33333333333333,23.0,0.2,34.637668915092945,34.637668915092945,2.558452298061217,True,76.11111111111111,54.166034665866825,5.241086792491085
8501,2016-03-10 17:50:00,680,20,21.1,36.19333333333329,19.5,34.8266666666667,20.39,35.7,21.26,33.5633333333333,17.79,44.2,9.7,20.35,20.7,28.9266666666667,22.7,36.26,18.2,40.23,9.383333333333328,759.9333333333329,54.0,1.16666666666667,23.0,0.4,13.091975974384695,13.091975974384695,5.679645584127179,True,84.86111111111111,89.34807792971118,6.660903095834652
8502,2016-03-10 18:00:00,520,30,21.1,38.4,19.4266666666667,35.0266666666667,20.39,35.76,21.29,33.9333333333333,17.79,44.2,9.323333333333329,21.0,20.6666666666667,28.726666666666695,22.7,36.1266666666667,18.2,40.29,9.3,760.0,55.0,1.0,23.0,0.6,3.8950669462792575,3.8950669462792575,4.1190489410941975,True,91.38888888888889,102.905748693845,4.1650842304862135
8503,2016-03-10 18:10:00,430,20,21.1666666666667,41.5266666666667,19.5,36.1,20.533333333333296,36.66666666666671,21.29,34.06,17.79,44.2666666666667,9.063333333333329,22.0,20.6,28.533333333333296,22.73,36.2,18.1666666666667,40.26,8.83333333333333,760.116666666667,57.33333333333329,1.16666666666667,30.0,0.7,15.340836183167994,15.340836183167994,3.241213329388146,True,96.80555555555556,110.1705002422629,3.024352650770905
8504,2016-03-10 18:20:00,700,20,21.23,39.9666666666667,19.5,36.69333333333329,20.6,37.1333333333333,21.39,34.545,17.79,44.4666666666667,8.5,23.263333333333296,20.5,29.3966666666667,22.79,36.26,18.1666666666667,40.2,8.36666666666667,760.233333333333,59.66666666666671,1.33333333333333,37.0,0.8,48.413889412768185,48.413889412768185,5.874720164506302,True,105.97222222222223,130.8871110432401,4.538474209133806
8505,2016-03-10 18:30:00,680,30,21.29,42.36,19.5,37.26333333333329,20.7,37.59666666666671,21.4266666666667,34.7566666666667,17.79,44.433333333333294,8.03333333333333,24.456666666666695,20.566666666666695,31.33,22.76,36.3266666666667,18.1333333333333,40.2,7.9,760.35,62.0,1.5,44.0,0.9,49.50511185452343,49.50511185452343,5.679645584127179,True,115.0,146.9981316351508,3.8435862668127605
8586,2016-03-11 08:00:00,280,0,20.2,37.463333333333296,16.6,42.7666666666667,20.39,37.5,19.7,34.6333333333333,18.066666666666695,46.19333333333329,-0.866666666666667,70.06,19.29,35.06,20.7,41.7666666666667,18.2,40.9,-0.5,764.5,95.0,1.0,13.0,-1.2,21.55617324169725,21.55617324169725,1.7781539765447265,True,62.361111111111114,39.876324846390695,5.45784722456909
8588,2016-03-11 08:20:00,290,0,20.2,37.5,16.6,42.863333333333294,20.29,37.29,19.6,34.59,18.1,45.53,-0.4,71.63,19.29,34.7,20.6,41.3266666666667,18.2,40.6633333333333,0.2,764.6,93.6666666666667,1.0,14.3333333333333,-0.733333333333333,9.807453176472336,9.807453176472336,1.8756912667342878,True,64.72222222222223,47.88402133506871,4.704654527684617
8590,2016-03-11 08:40:00,330,0,20.1666666666667,38.0266666666667,16.7,42.495,20.39,37.4,19.7,34.76,18.0,46.1,0.0666666666666666,72.23,19.2,33.99,20.6,40.963333333333296,18.2,40.2966666666667,0.9,764.7,92.3333333333333,1.0,15.6666666666667,-0.266666666666667,16.27475187415257,16.27475187415257,2.2658404274925332,True,66.38888888888889,55.69801765394184,4.732863434188217
8596,2016-03-11 09:40:00,320,10,20.1,35.9333333333333,17.8266666666667,38.36,20.2,36.6633333333333,19.963333333333296,33.79,17.79,45.83333333333329,2.13333333333333,73.56,19.0,32.2,20.39,39.23,18.29,38.6633333333333,2.66666666666667,764.866666666667,89.0,1.66666666666667,31.0,0.933333333333333,19.398129091132432,19.398129091132432,2.1683031373029715,True,66.66666666666667,63.02246413712559,4.019730691299619
8597,2016-03-11 09:50:00,360,0,20.1,35.8333333333333,18.163333333333295,37.6966666666667,20.2,36.2566666666667,20.0,33.76,17.79,45.5666666666667,2.69333333333333,73.3666666666667,19.0,32.06,20.39,39.09,18.29,38.59,2.93333333333333,764.8833333333331,88.5,1.8333333333333297,34.5,1.11666666666667,48.526638455223285,48.526638455223285,2.558452298061217,True,70.41666666666667,71.84563852209591,4.03063205074408
8652,2016-03-11 19:00:00,340,10,20.73,35.6566666666667,19.033333333333296,35.23,20.2,34.59,20.29,33.1266666666667,17.79,44.59,6.39666666666667,31.4666666666667,21.2,27.6333333333333,22.79,35.29,18.566666666666695,39.2,7.0,765.2,71.0,2.0,65.0,2.0,34.9987126304768,34.9987126304768,2.3633777176820945,True,82.36111111111111,80.41254641710476,3.2039638137126056
8744,2016-03-12 10:20:00,90,0,19.79,36.26,18.963333333333296,36.39,19.7,35.59,20.39,35.03,18.0,44.6633333333333,4.463333333333329,73.3933333333333,19.1,30.39,21.2,42.73,18.7,39.463333333333296,3.9666666666666694,767.5,92.3333333333333,1.0,34.3333333333333,2.8,8.831538853701204,8.831538853701204,-0.07505453705693829,True,47.22222222222222,14.164250000990794,3.020123040385863
8745,2016-03-12 10:30:00,110,0,19.79,36.1266666666667,19.033333333333296,35.8633333333333,19.6333333333333,35.4633333333333,20.39,34.8633333333333,18.0,44.53,4.73,72.3933333333333,19.15,30.4175,21.29,42.6633333333333,18.7,39.6633333333333,4.25,767.5,91.5,1.0,35.5,2.95,22.34882920747623,22.34882920747623,0.12002004332218431,True,48.333333333333336,15.833642201082881,3.8946608672544847
8748,2016-03-12 11:00:00,120,0,19.73,35.6266666666667,19.533333333333296,34.9966666666667,19.566666666666695,35.4333333333333,20.4266666666667,34.53,18.0,44.363333333333294,5.695,61.495,19.2,30.5,21.463333333333296,42.36,18.6666666666667,40.0,5.1,767.5,89.0,1.0,39.0,3.4,29.44819980766624,29.44819980766624,0.21755733351174564,True,50.69444444444444,18.25688285326373,3.7961330043351844
8749,2016-03-12 11:10:00,140,0,19.7,35.2966666666667,19.26,34.2233333333333,19.5,35.4333333333333,20.445,34.4,18.0,44.29,6.16,56.0633333333333,19.23,30.39,21.5,42.06,18.6,40.0,5.5,767.5,85.5,1.16666666666667,42.66666666666669,3.15,49.06722136074677,49.06722136074677,0.41263191389086823,True,51.94444444444444,21.072570041110612,4.178681356083639
8753,2016-03-12 11:50:00,170,10,19.7,35.03,19.6333333333333,33.86,19.6,35.4,20.566666666666695,34.09,18.0,44.23,7.1233333333333295,45.03,19.6,30.066666666666695,21.9266666666667,41.1333333333333,18.7,40.09,7.1,767.5,71.5,1.8333333333333297,57.33333333333329,2.15,15.513633540831506,15.513633540831506,0.7052437844595522,True,55.27777777777778,26.161590070023838,4.385139508537438
8754,2016-03-12 12:00:00,230,10,19.7,35.49,19.6333333333333,34.0,19.463333333333296,35.4,20.6,34.0,17.9633333333333,44.06,7.33,42.4966666666667,19.6666666666667,29.9266666666667,22.066666666666695,40.86,18.6,40.0,7.5,767.5,68.0,2.0,61.0,1.9,30.6116538005881,30.6116538005881,1.29046752559692,True,57.916666666666664,33.22723725762406,5.1789840966645055
8755,2016-03-12 12:10:00,230,0,19.7,36.2333333333333,19.6,33.9,19.39,35.5266666666667,20.6666666666667,34.06,17.89,44.0,7.66,40.7333333333333,19.823333333333295,29.79,22.323333333333295,40.4966666666667,18.625,40.0225,7.666666666666669,767.466666666667,67.8333333333333,2.16666666666667,61.5,2.03333333333333,7.032348110806197,7.032348110806197,1.29046752559692,True,60.416666666666664,38.90897647977926,4.358462973742439
8756,2016-03-12 12:20:00,300,10,19.7,35.9666666666667,19.6,33.9,19.4266666666667,35.53,20.7,34.29,17.89,43.9666666666667,7.866666666666669,37.7333333333333,19.963333333333296,29.663333333333295,22.53,39.89,18.7,40.03,7.8333333333333295,767.4333333333329,67.6666666666667,2.3333333333333295,62.0,2.16666666666667,29.72171151777729,29.72171151777729,1.973228556923849,True,63.888888888888886,48.047967685926444,4.914070718963407
8757,2016-03-12 12:30:00,290,0,19.79,38.4933333333333,19.7,33.9333333333333,19.5,35.59,20.76,34.29,17.89,43.9,8.03333333333333,36.1,20.1,29.463333333333296,22.73,39.5266666666667,18.7,39.9666666666667,8.0,767.4,67.5,2.5,62.5,2.3,26.413903851062056,26.413903851062056,1.8756912667342878,True,67.22222222222223,54.906379275388446,4.057411556140198
8795,2016-03-12 18:50:00,390,10,20.6,32.9666666666667,19.066666666666695,33.2,20.0,33.4,20.2,32.79,18.39,42.863333333333294,7.06,24.656666666666695,21.8566666666667,25.7,24.963333333333296,34.09,18.89,39.2,7.15,767.033333333333,65.5,3.0,63.33333333333329,1.08333333333333,13.578799879178405,13.578799879178405,2.8510641686299008,True,100.69444444444444,65.11801613254876,4.442788228785556
8796,2016-03-12 19:00:00,440,0,20.6,32.9,19.066666666666695,33.26,20.0,33.4,20.2,32.79,18.39,42.933333333333294,6.53333333333333,25.99,21.79,25.76,24.89,34.1633333333333,18.89,39.1266666666667,6.8,767.1,67.0,3.0,63.0,1.1,27.164683514274657,27.164683514274657,3.3387506195777075,True,105.97222222222223,76.22538341446416,4.382106889007714
8797,2016-03-12 19:10:00,440,0,20.6333333333333,33.63,19.1333333333333,33.5,20.0,33.425,20.2,32.8633333333333,18.323333333333295,43.0,5.89666666666667,27.5,21.76,26.033333333333296,24.89,34.2,18.89,39.06,6.51666666666667,767.15,68.6666666666667,2.8333333333333295,62.66666666666669,1.13333333333333,19.75741017377004,19.75741017377004,3.3387506195777075,True,111.38888888888889,85.48627359638316,3.844021938102286
8804,2016-03-12 20:20:00,450,10,21.566666666666695,37.53,19.79,36.5666666666667,20.29,35.3333333333333,20.1,34.1333333333333,18.29,44.223333333333294,3.86,38.19333333333329,21.26,26.866666666666696,24.566666666666695,33.5,18.89,38.9,4.76666666666667,767.533333333333,78.6666666666667,2.0,59.0,1.26666666666667,17.870009457692504,17.870009457692504,3.4362879097672687,True,127.77777777777777,95.36028379031478,3.378998146972257
8885,2016-03-13 09:50:00,120,0,19.89,36.363333333333294,18.6333333333333,37.69333333333329,19.89,36.2,20.23,34.8266666666667,17.89,47.1,1.66333333333333,66.3966666666667,20.23,32.5966666666667,22.0,39.463333333333296,19.2,38.863333333333294,2.03333333333333,769.733333333333,82.5,5.66666666666667,62.16666666666669,-0.7,48.14871124690399,48.14871124690399,0.21755733351174564,True,57.083333333333336,19.16845266224164,3.282302842868534
8889,2016-03-13 10:30:00,130,0,20.1,37.8266666666667,19.93,36.59,20.0,36.23,20.7,35.29,17.89,45.99,3.5,55.293333333333294,20.26,31.99,22.066666666666695,37.463333333333296,19.2,39.0,3.5,769.7,74.5,6.5,43.0,-0.7,27.107523544691503,27.107523544691503,0.3150946237013069,True,57.22222222222222,19.803415712074127,3.6750113634894417
8890,2016-03-13 10:40:00,130,0,20.1,37.66,20.23,36.223333333333294,20.0,36.29,20.7,35.29,17.89,45.59666666666671,3.9,50.96,20.29,31.8266666666667,22.23,37.1633333333333,19.2,39.1633333333333,3.86666666666667,769.7,72.3333333333333,6.66666666666667,36.33333333333329,-0.733333333333333,20.750460517592728,20.750460517592728,0.3150946237013069,True,57.916666666666664,21.423792223582772,3.3646393029328308
8891,2016-03-13 10:50:00,130,0,20.1666666666667,37.4,20.3566666666667,35.89,20.0,36.29,20.795,35.79,17.89,45.363333333333294,4.26,47.4933333333333,20.29,31.566666666666695,22.3566666666667,37.03,19.2,39.1633333333333,4.23333333333333,769.7,70.1666666666667,6.8333333333333295,29.666666666666696,-0.766666666666667,8.628971071448177,8.628971071448177,0.3150946237013069,True,58.47222222222222,22.7453584320681,3.1447197454111158
8893,2016-03-13 11:10:00,140,0,20.2,37.09666666666671,20.6975,35.245,20.033333333333296,36.23,21.0,36.0666666666667,17.89,45.2,4.76,44.03,20.3566666666667,30.8,22.6,36.8266666666667,19.1,39.4,4.9,769.6833333333329,67.6666666666667,6.8333333333333295,23.0,-0.5833333333333329,37.84358754055575,37.84358754055575,0.41263191389086823,True,60.416666666666664,26.024771514735207,3.057983939965556
9020,2016-03-14 08:20:00,380,0,20.0,34.6266666666667,16.5,38.933333333333294,20.29,36.56,19.1,32.73,18.38125,45.945,-0.2374999999999999,69.2125,20.7,30.663333333333295,22.1533333333333,38.0815,19.29,39.79,0.4,769.0,88.3333333333333,4.66666666666667,61.66666666666669,-1.33333333333333,37.41632328601553,37.41632328601553,2.7535268784403395,True,56.111111111111114,44.04081191623073,7.3542896871418355
9021,2016-03-14 08:30:00,310,0,20.0,34.86,16.5333333333333,38.8266666666667,20.23,36.36,19.1,32.59,18.29,46.59,0.0,69.0,20.6,30.2933333333333,22.1266666666667,37.727,19.39,39.69333333333329,0.6,769.0,87.5,5.0,62.0,-1.25,23.427203297615048,23.427203297615048,2.0707658471134103,True,58.75,52.75341254564556,4.7627250612953755
9022,2016-03-14 08:40:00,410,0,20.0,35.0,16.6,38.9,20.2,36.1633333333333,19.1,32.6633333333333,18.29,46.6633333333333,0.05,69.0,20.6,30.1,22.1,37.3725,19.39,39.2266666666667,0.8,769.0,86.6666666666667,5.3333333333333295,62.33333333333329,-1.16666666666667,4.987236729357392,4.987236729357392,3.0461387490090237,True,62.77777777777778,66.71828987198849,5.204303390995677
9025,2016-03-14 09:10:00,290,0,20.0,34.4666666666667,17.0966666666667,38.1333333333333,20.2,36.0266666666667,19.39,33.09,18.26,47.0266666666667,0.833333333333333,66.3233333333333,20.5,29.463333333333296,22.0,36.863333333333294,19.4266666666667,38.6,1.36666666666667,768.966666666667,84.3333333333333,6.16666666666667,63.33333333333329,-0.966666666666667,8.899938431568444,8.899938431568444,1.8756912667342878,True,67.36111111111111,73.46539006073547,3.0305275546053503
9030,2016-03-14 10:00:00,740,0,20.0,33.6,19.066666666666695,33.4666666666667,19.9933333333333,34.2266666666667,19.963333333333296,32.7666666666667,18.2,46.53,2.2925,58.395,20.39,28.73,21.823333333333295,36.53,19.5,37.363333333333294,2.2,768.7999999999998,81.0,7.0,65.0,-0.8,33.112977095879614,33.112977095879614,6.264869325264547,True,79.58333333333333,110.72663330898962,5.964388575093153
9031,2016-03-14 10:10:00,860,0,20.0,32.73,19.3266666666667,33.2666666666667,20.033333333333296,34.6966666666667,20.0,32.1,18.1666666666667,46.4666666666667,2.63333333333333,56.2666666666667,20.39,28.6666666666667,21.79,35.8633333333333,19.39,37.6566666666667,2.4,768.783333333333,80.0,6.66666666666667,65.0,-0.766666666666667,40.25477322284132,40.25477322284132,7.435316807539283,True,90.83333333333333,143.86760345520267,5.346350729378549
9048,2016-03-14 13:00:00,710,0,21.1333333333333,38.4666666666667,20.9266666666667,36.06,21.5,36.463333333333296,21.0,34.56,18.1,46.53,5.86666666666667,33.83,21.533333333333296,27.3266666666667,21.79,31.99,19.39,38.59,4.9,768.4,69.0,6.0,24.0,-0.3,33.34717230172828,33.34717230172828,5.972257454695863,True,133.61111111111111,171.46679188657652,3.361519058863387
9157,2016-03-15 07:10:00,330,0,20.7,35.53,16.79,42.1266666666667,21.6666666666667,35.6966666666667,19.6333333333333,33.1266666666667,19.29,40.433333333333294,-1.9,62.7266666666667,20.323333333333295,27.79,21.7,39.5666666666667,19.39,39.09,-1.0,766.0,90.3333333333333,2.0,60.16666666666669,-2.36666666666667,29.61211712099612,29.61211712099612,2.2658404274925332,True,68.19444444444444,42.50356700486917,6.1596137454901925
9158,2016-03-15 07:20:00,220,0,20.7,35.59,16.73,41.863333333333294,21.533333333333296,35.23,19.6666666666667,33.1633333333333,19.2,40.66666666666671,-1.56666666666667,64.3333333333333,20.29,27.7933333333333,21.6333333333333,39.5666666666667,19.39,39.09,-0.9,766.0,90.6666666666667,2.0,60.33333333333329,-2.2333333333333294,35.23760357638821,35.23760357638821,1.1929302354073588,True,69.86111111111111,45.97896198509276,3.2653823054458413
9168,2016-03-15 09:00:00,210,0,20.6,34.5266666666667,17.1,39.433333333333294,21.1333333333333,34.3,19.6,32.2,18.89,42.26,1.16333333333333,62.1,20.0,26.26,21.29,35.76,19.5,36.6,1.0,766.0,87.0,2.0,62.0,-1.0,9.723973402287811,9.723973402287811,1.0953929452177973,True,65.83333333333333,46.95667766638177,3.0702058542332002
9189,2016-03-15 12:30:00,280,0,20.6,33.4,20.033333333333296,32.6566666666667,20.23,33.9266666666667,21.0,32.1266666666667,18.7,41.9666666666667,8.563333333333329,24.7,20.823333333333295,25.73,21.73,33.43,19.566666666666695,38.0,8.65,765.2999999999998,60.0,4.5,42.5,1.25,14.161002985201776,14.161002985201776,1.7781539765447265,True,65.97222222222223,54.11671586337196,3.9549291630728662
9213,2016-03-15 16:30:00,360,0,21.39,34.35,20.26,34.29,20.8566666666667,34.6633333333333,21.1666666666667,33.0,19.5,43.4,11.2175,25.4975,22.1,26.323333333333295,22.89,32.8633333333333,19.79,37.7,9.85,763.7,67.5,6.0,41.5,4.0,44.17688973480836,44.17688973480836,2.558452298061217,True,78.47222222222223,63.30475634005358,4.447182076896365
9224,2016-03-15 18:20:00,550,10,21.2,36.5633333333333,19.39,37.8,20.8566666666667,35.56,20.79,34.86,19.1333333333333,42.29,8.9,40.23,21.7,27.963333333333296,22.79,34.9633333333333,19.73,37.9,7.2,763.533333333333,80.0,7.0,23.0,3.9,19.1814846242778,19.1814846242778,4.411660811662882,True,97.77777777777777,87.96962059202333,5.1406635515627945
9225,2016-03-15 18:30:00,470,20,21.2,39.53,19.39,38.66666666666671,20.89,35.7666666666667,20.79,35.1333333333333,19.15,42.545,8.5,41.5266666666667,21.6666666666667,28.1,22.8566666666667,35.2966666666667,19.7,37.9,7.05,763.6,80.5,7.0,23.0,3.85,16.158526914659888,16.158526914659888,3.6313624901463912,True,103.61111111111111,98.09890891922342,3.7348925989643855
9231,2016-03-15 19:30:00,470,0,21.463333333333296,42.2666666666667,19.39,43.99,21.0,38.0,20.79,36.09,19.1,45.1333333333333,7.22666666666667,48.7666666666667,21.29,28.463333333333296,23.0,36.1566666666667,19.7,37.9,6.5,764.0,83.0,6.0,21.5,3.75,41.780377482064075,41.780377482064075,3.6313624901463912,True,112.08333333333333,108.924802850664,3.285906031497443
9303,2016-03-16 07:30:00,350,0,20.39,39.9,17.1,46.23,20.79,38.1266666666667,20.0,36.0,18.39,47.1633333333333,2.9666666666666694,71.8333333333333,20.2,30.29,21.9266666666667,41.6566666666667,19.5,39.645,2.35,764.6,93.5,4.0,47.5,1.4,28.967666730750352,28.967666730750352,2.4609150078716557,True,82.5,77.32772765824961,3.459302479211829
9312,2016-03-16 09:00:00,370,10,20.39,39.26,17.6,43.963333333333296,20.79,37.9,20.2,36.433333333333294,18.89,51.5266666666667,3.12666666666667,66.93,20.0,29.29,21.7,38.2666666666667,19.73,38.56,3.7,764.7999999999998,80.0,5.0,23.0,0.5,16.932733496651053,16.932733496651053,2.6559895882507782,True,71.11111111111111,57.25051338856949,5.220719801415168
9313,2016-03-16 09:10:00,780,0,20.39,39.1266666666667,18.0233333333333,43.7333333333333,20.79,37.9666666666667,20.3425,36.545,18.89,50.5266666666667,3.3975,62.9425,20.0,29.23,21.6666666666667,37.93,19.8566666666667,38.3,4.0,764.8166666666668,77.6666666666667,5.3333333333333295,24.0,0.35,25.14916257932782,25.14916257932782,6.655018486022793,True,80.13888888888889,101.11342195849264,6.9215451080115376
9314,2016-03-16 09:20:00,460,0,20.5,39.2,18.5633333333333,42.9933333333333,20.96,39.2966666666667,20.53,36.5,18.963333333333296,49.6333333333333,3.7233333333333296,60.19333333333329,20.0,29.6,21.6,37.73,19.89,37.83333333333329,4.3,764.8333333333329,75.3333333333333,5.66666666666667,25.0,0.2,28.70962315937504,28.70962315937504,3.53382519995683,True,85.0,110.54283472870976,3.392350132148424
9342,2016-03-16 14:00:00,530,30,21.29,37.4,20.79,35.5666666666667,21.6,37.5,21.29,34.6633333333333,18.6,44.1633333333333,9.733333333333329,14.7566666666667,20.7,25.823333333333295,22.29,35.3333333333333,19.745,37.9,7.599999999999999,764.4,54.0,8.0,27.0,-1.3,18.913974007591605,18.913974007591605,4.216586231283759,True,123.47222222222223,134.7628038519313,3.016617094316651
9343,2016-03-16 14:10:00,710,30,21.29,37.7566666666667,20.73,35.9,21.6,37.5666666666667,21.29,34.59,18.6,43.963333333333296,10.0,13.5566666666667,20.7,25.7,22.29,35.0666666666667,19.7,37.83333333333329,7.75,764.366666666667,53.0,8.0,26.8333333333333,-1.4,13.77160568954423,13.77160568954423,5.972257454695863,True,132.77777777777777,151.06404035358514,3.821043187188414
9452,2016-03-17 08:20:00,330,30,20.7,36.09666666666671,17.1,40.2,21.6,34.4333333333333,20.0966666666667,32.53,18.39,43.56,-0.5666666666666669,60.9666666666667,19.463333333333296,26.5,21.79,36.83333333333329,19.5,37.69333333333329,0.8333333333333329,766.6333333333331,86.3333333333333,2.3333333333333295,47.66666666666669,-1.23333333333333,5.889985582325608,5.889985582325608,2.2658404274925332,True,61.25,41.99052542362173,6.400253325928018
9453,2016-03-17 08:30:00,260,30,20.6,35.79,17.1,40.0666666666667,21.6,34.4633333333333,20.5633333333333,32.8633333333333,18.39,43.433333333333294,-0.1,61.1266666666667,19.463333333333296,26.3566666666667,21.79,36.5666666666667,19.5,37.36,1.3,766.65,84.0,2.5,41.0,-1.15,18.3300762088038,18.3300762088038,1.583079396165604,True,62.638888888888886,46.69327712128609,4.226756468569648
9464,2016-03-17 10:20:00,260,0,20.76,35.3633333333333,20.6333333333333,35.6,21.29,34.4666666666667,21.6,32.8633333333333,18.39,41.6266666666667,4.99666666666667,41.3666666666667,19.4266666666667,26.29,21.5,35.0,19.79,38.59,5.66666666666667,766.6,68.3333333333333,4.0,35.66666666666669,0.166666666666667,20.15386688290164,20.15386688290164,1.583079396165604,True,64.58333333333333,52.75341254564464,3.7043417143409125
9465,2016-03-17 10:30:00,420,0,20.79,35.3266666666667,20.8425,34.725,21.323333333333295,34.7,21.6,32.6725,18.463333333333296,41.6333333333333,5.39666666666667,39.2333333333333,19.5,26.3566666666667,21.5,35.0,19.79,38.7,5.95,766.6,67.5,4.0,43.0,0.25,27.18263854039833,27.18263854039833,3.143676039198585,True,69.86111111111111,67.27059202103419,5.204932473010009
9512,2016-03-17 18:20:00,360,20,22.7,32.53,20.6333333333333,32.93,21.7,33.7,22.323333333333295,33.2666666666667,18.79,40.03,9.53,17.7333333333333,22.3566666666667,23.533333333333296,23.89,33.2666666666667,20.066666666666695,35.59,8.66666666666667,764.2,58.33333333333329,3.3333333333333295,22.3333333333333,0.8,10.91672129696235,10.91672129696235,2.558452298061217,True,91.94444444444444,72.66823877353352,3.688758116058594
9513,2016-03-17 18:30:00,350,20,22.7,32.6633333333333,20.5,33.0966666666667,21.7,33.6266666666667,22.29,33.1633333333333,18.79,40.1633333333333,9.25666666666667,18.4,22.29,23.6,23.89,32.93,20.0,35.5,8.199999999999998,764.2,60.5,3.0,22.0,0.85,11.127811088226736,11.127811088226736,2.4609150078716557,True,96.11111111111111,78.58888491733781,3.230595384524631
9515,2016-03-17 18:50:00,590,10,22.6333333333333,34.0633333333333,20.39,34.3666666666667,21.7,33.76,22.323333333333295,33.09,18.79,40.363333333333294,8.447499999999998,20.32,22.2,23.76,23.89,32.3633333333333,20.0,35.4,7.26666666666667,764.2,64.8333333333333,2.3333333333333295,21.3333333333333,0.95,18.162065593060102,18.162065593060102,4.801809972421127,True,105.41666666666667,97.97869127346863,4.9458032867658055
9618,2016-03-18 12:00:00,130,0,20.89,35.7,17.89,39.245,21.0,35.2,20.6,33.3266666666667,18.5,51.6333333333333,4.96666666666667,64.2333333333333,19.79,29.0,21.39,36.29,19.6,35.6266666666667,3.7,763.6,90.0,2.0,44.0,2.2,29.72624469548464,29.72624469548464,0.3150946237013069,True,49.44444444444444,15.554437697361296,5.17894359943473
9655,2016-03-18 18:10:00,240,0,21.29,36.363333333333294,19.1,38.7,21.29,35.2,20.7,33.7675,18.5,45.8266666666667,6.86666666666667,51.9233333333333,19.73,29.79,22.5,37.2,19.6,37.4666666666667,6.05,762.116666666667,85.3333333333333,4.0,44.16666666666669,3.7,32.76021061465144,32.76021061465144,1.3880048157864813,True,59.861111111111114,27.65446022938696,6.5139180947550965
9656,2016-03-18 18:20:00,250,0,21.29,36.43,19.245,38.745,21.29,35.2,20.7,33.79,18.5,45.76,6.72666666666667,53.1966666666667,19.7,29.823333333333295,22.533333333333296,37.4,19.6,37.3266666666667,6.0,762.1333333333331,85.6666666666667,4.0,48.33333333333329,3.7,4.018930823076516,4.018930823076516,1.4855421059760425,True,62.638888888888886,35.56359333052194,5.268340276242872
9741,2016-03-19 08:30:00,110,0,21.0,37.845,18.1,41.56,21.4266666666667,36.7,19.7,35.1266666666667,18.29,46.5,5.8,57.89,19.5,31.1,21.79,42.3266666666667,19.7,40.69,5.05,762.25,84.0,2.5,43.0,2.55,17.31749582104385,17.31749582104385,0.12002004332218431,True,52.916666666666664,16.31015409983247,3.499864745846863
